cell	feat	expr_map	expr_ci_lower	expr_ci_upper
6	IGF2R	6	3	15
6	C17orf51	0	0	6
6	PHIP	0	0	7
6	DNAJC13	6	3	15
6	CBX5	0	0	5
6	COL7A1	0	0	6
6	CHD8	8	3	20
6	VPS13D	9	4	21
6	TEAD1	16	9	27
6	CENPF	0	0	6
6	DOCK7	9	4	20
6	AGPS	0	0	7
6	MALAT1	0	0	5
6	EGFR	6	3	16
6	USP34	5	2	15
6	SLC38A1	4	2	13
6	AFF4	0	0	7
6	HEATR5B	0	0	7
6	ALMS1	0	0	6
6	CKAP5	7	3	17
6	DIP2B	5	2	15
6	UBR2	0	0	8
6	ROCK2	12	6	22
6	ASCC3	0	0	6
6	PIEZO1	8	4	19
6	PDS5A	0	0	7
6	SIPA1L3	4	2	13
6	USP9X	0	0	6
6	PRRC2B	15	8	26
6	MYH10	18	11	29
6	GTF3C4	0	0	6
6	IQGAP1	32	22	46
6	H6PD	0	0	6
6	SVEP1	8	4	18
6	CREBBP	4	2	14
6	DOPEY1	0	0	7
6	FAM208B	9	4	21
6	USP24	0	0	7
6	PRKDC	2	1	10
6	SLC5A3	2	1	10
6	HELZ2	0	0	7
6	NRIP1	2	1	9
6	REV3L	0	0	6
6	ITGA2	0	0	6
6	PLXNA1	4	2	13
6	KIAA1199	7	4	16
6	TNRC6A	6	3	17
6	FOSB	11	5	22
6	GTF3C1	15	8	27
6	C14orf132	2	1	9
6	SPTAN1	61	46	82
6	DYNC1H1	37	26	54
6	FZD4	2	1	11
6	FBN2	155	132	182
6	CEP250	2	1	11
6	KIAA1147	0	0	8
6	PIK3CA	2	1	11
6	ANKRD52	6	3	15
6	ATP11A	2	1	11
6	POLQ	0	0	7
6	PAPPA	2	1	10
6	MAN1A2	2	1	11
6	NKTR	0	0	5
6	DSEL	0	0	6
6	RNF169	0	0	7
6	KIAA2018	4	2	14
6	NR4A1	2	1	10
6	HIVEP1	0	0	6
6	HIVEP2	2	1	12
6	FBN1	67	53	87
6	DIP2C	2	1	10
6	THSD4	2	1	10
6	MED14	0	0	6
6	AMOTL1	20	11	36
6	KIAA1462	27	18	42
6	SCUBE3	20	12	34
6	FYCO1	6	3	16
6	RAB3B	0	0	6
6	PRPF8	44	32	61
6	GPR107	12	7	23
25	ZKSCAN2	0	0	6
25	NOTCH2	2	1	10
25	HIVEP1	4	2	13
25	BRCA2	0	0	7
25	PCNX	2	1	10
25	MALAT1	0	0	5
25	PHIP	2	1	12
25	EGFR	0	0	6
25	QSER1	0	0	8
25	TNRC6A	6	3	17
25	HELZ2	2	1	11
25	C14orf132	0	0	6
25	C17orf51	2	1	9
25	LMTK2	0	0	8
25	KIAA1147	0	0	8
25	FRY	5	2	17
25	IQGAP1	22	14	34
25	TLN1	20	12	33
25	CREBBP	9	4	20
25	ASCC3	9	4	20
25	NF1	2	1	11
25	FLNC	16	10	28
25	HERC2	2	1	11
25	MED14	6	3	17
25	VPS13D	0	0	7
25	CBL	0	0	7
25	MAN1A2	0	0	7
25	SLC5A3	0	0	6
25	KIAA2018	0	0	6
25	COL7A1	0	0	6
25	UBR2	5	2	17
25	DYNC1H1	19	12	32
25	KIDINS220	0	0	6
25	POLQ	0	0	7
25	DIEXF	2	1	10
25	CACNA1A	2	1	11
25	MKI67	0	0	5
25	COL5A1	30	20	46
25	SPTAN1	55	41	74
25	CBX5	0	0	5
25	GTF3C1	13	7	24
25	CENPF	0	0	6
25	ALPK2	6	3	16
25	UBR5	2	1	9
25	TNC	6	3	15
25	PRPF8	65	50	85
25	LYST	0	0	7
25	SRRM2	15	8	27
25	NKTR	0	0	5
25	HIVEP2	5	2	16
25	FLNB	2	1	10
25	AMOTL1	10	4	22
25	SSH1	2	1	10
25	LUZP1	2	1	12
25	USP34	0	0	7
25	ZFC3H1	2	1	11
25	KIAA1199	80	65	101
25	FZD4	0	0	7
25	RAB3B	4	2	13
25	DNAJC13	6	3	15
25	NRIP1	2	1	9
25	ARL10	0	0	7
25	PIEZO1	2	1	9
25	AFF4	7	3	19
25	PDS5A	0	0	7
25	NR4A1	0	0	6
25	PRKCA	17	9	31
25	FOSB	2	1	9
25	SIPA1L3	0	0	6
25	DOPEY1	0	0	7
25	DOCK7	4	2	13
25	TEAD1	12	6	22
25	SLC38A1	2	1	9
25	FLNA	129	108	155
25	AKAP11	2	1	12
25	SCUBE3	36	25	53
25	LRP1	24	15	39
25	SVEP1	4	2	12
25	TMOD2	0	0	6
25	ZC3H13	4	2	13
25	STARD9	0	0	7
25	CHD8	29	18	48
25	SPTBN1	10	5	19
25	IGF2R	20	13	33
25	CKAP5	0	0	6
25	NUMA1	49	34	71
25	AFAP1	9	4	21
25	RNF169	5	2	16
25	THSD4	9	4	20
25	REV3L	0	0	6
25	TPR	8	4	19
25	ALMS1	2	1	10
25	PIK3CA	2	1	11
25	ABCA2	7	3	17
25	PLXNA1	2	1	10
25	FYCO1	2	1	9
25	HEATR5B	0	0	7
25	FASN	0	0	7
25	FAM208B	7	3	18
25	ATP11A	0	0	7
25	FBN1	22	14	35
25	KIAA1462	27	18	42
25	GPR107	10	5	21
25	AGPS	0	0	7
25	USP9X	14	7	27
25	MYH10	10	5	19
25	PRKDC	13	7	26
25	PTPN14	18	10	31
25	SMARCA5	10	5	21
25	SON	22	14	36
25	ITGA2	0	0	6
25	PAPPA	11	5	23
25	ANKRD52	2	1	9
25	PRRC2B	21	13	34
25	NUP98	0	0	7
25	ROCK2	10	5	20
25	H6PD	4	2	14
25	VPS13A	0	0	6
25	FBN2	98	80	121
25	USP24	0	0	7
25	THBS1	133	114	156
25	VCAN	6	3	15
25	KPNA4	2	1	10
25	GTF3C4	0	0	6
25	DIP2B	0	0	7
25	SLC7A11	0	0	6
25	CASC5	0	0	7
25	DSEL	0	0	6
25	CEP250	0	0	7
25	DIP2C	4	2	13
50	STARD9	2	1	11
50	CBL	2	1	11
50	ALPK2	15	9	28
50	PRPF8	23	15	36
50	ASCC3	4	2	14
50	SMARCA5	0	0	5
50	TNRC6A	0	0	6
50	H6PD	11	5	23
50	SLC38A1	2	1	9
50	KIAA1147	0	0	8
50	HERC2	4	2	14
50	FLNC	6	3	15
50	FYCO1	8	4	19
50	NUMA1	49	34	71
50	KIAA2018	0	0	6
50	NUP98	27	17	44
50	PHIP	0	0	7
50	PTPN14	18	10	31
50	CKAP5	11	5	23
50	CREBBP	2	1	10
50	C17orf51	0	0	6
50	POLQ	0	0	7
50	KPNA4	2	1	10
50	ZC3H13	2	1	10
50	TMOD2	0	0	6
50	UBR5	0	0	5
50	THSD4	9	4	20
50	VPS13D	9	4	21
50	ABCA2	2	1	10
50	CENPF	0	0	6
50	COL7A1	0	0	6
50	PRKDC	6	3	17
50	EGFR	2	1	10
50	DIP2C	0	0	6
50	VPS13A	2	1	10
50	PIEZO1	2	1	9
50	CEP250	0	0	7
50	PDS5A	0	0	7
50	SLC5A3	0	0	6
50	ALMS1	0	0	6
50	CHD8	5	2	16
50	SCUBE3	38	27	56
50	IQGAP1	8	4	17
50	ZKSCAN2	0	0	6
50	NR4A1	4	2	13
50	FRY	0	0	8
50	ANKRD52	19	12	32
50	SLC7A11	4	2	13
50	MED14	2	1	10
50	USP34	0	0	7
50	FOSB	0	0	6
50	TPR	6	3	16
50	TNC	10	5	21
50	FAM208B	12	6	24
50	THBS1	353	322	388
50	NF1	2	1	11
50	SRRM2	15	8	27
50	COL5A1	88	69	111
50	HIVEP1	0	0	6
50	NOTCH2	7	3	17
50	DYNC1H1	30	20	46
50	NRIP1	4	2	13
50	QSER1	0	0	8
50	DOPEY1	5	2	16
50	GPR107	6	3	15
50	DOCK7	0	0	6
50	KIAA1199	141	120	167
50	AFAP1	0	0	7
50	SPTBN1	14	8	24
50	FZD4	0	0	7
50	PLXNA1	0	0	6
50	CBX5	0	0	5
50	SON	4	2	13
50	LRP1	67	51	89
50	RAB3B	0	0	6
50	NKTR	6	3	15
50	FLNB	7	3	17
50	LYST	0	0	7
50	AGPS	5	2	15
50	KIAA1462	17	10	29
50	ZFC3H1	2	1	11
50	ITGA2	37	25	55
50	BRCA2	0	0	7
50	CASC5	0	0	7
50	TLN1	4	2	13
50	MALAT1	10	5	21
50	CACNA1A	2	1	11
50	PAPPA	34	23	51
50	GTF3C4	7	3	17
50	RNF169	2	1	12
50	DIP2B	0	0	7
50	PRRC2B	27	18	42
50	ATP11A	0	0	7
50	SIPA1L3	6	3	16
50	HEATR5B	0	0	7
50	VCAN	8	4	18
50	USP9X	4	2	14
50	REV3L	0	0	6
50	HELZ2	0	0	7
50	MKI67	0	0	5
50	DIEXF	0	0	6
50	AFF4	0	0	7
50	DSEL	0	0	6
50	FASN	0	0	7
50	PRKCA	2	1	11
50	AMOTL1	2	1	11
50	PIK3CA	0	0	7
50	GTF3C1	6	3	15
50	ROCK2	2	1	8
50	KIDINS220	9	4	21
50	FLNA	69	54	89
50	SVEP1	30	20	45
50	UBR2	0	0	8
50	IGF2R	29	19	43
50	C14orf132	4	2	12
50	HIVEP2	0	0	7
50	FBN2	362	326	400
50	MYH10	10	5	19
50	LMTK2	11	4	25
50	ARL10	0	0	7
50	DNAJC13	0	0	6
50	USP24	0	0	7
50	PCNX	2	1	10
50	MAN1A2	0	0	7
50	TEAD1	6	3	14
50	SPTAN1	55	41	74
50	LUZP1	0	0	7
50	AKAP11	2	1	12
50	SSH1	8	4	19
50	FBN1	57	44	76
29	SVEP1	4	2	12
29	MALAT1	2	1	9
29	TNC	8	4	18
29	FOSB	0	0	6
29	KPNA4	0	0	6
29	PLXNA1	0	0	6
29	THBS1	34	25	47
29	DOCK7	0	0	6
29	PAPPA	4	2	13
29	ZC3H13	9	4	19
29	LYST	0	0	7
29	CHD8	8	3	20
29	PCNX	2	1	10
29	HIVEP2	0	0	7
29	ARL10	2	1	11
29	SMARCA5	0	0	5
29	TEAD1	4	2	11
29	FLNA	172	147	201
29	CKAP5	2	1	10
29	SLC7A11	2	1	10
29	AKAP11	0	0	7
29	AGPS	5	2	15
29	ZKSCAN2	4	2	14
29	ASCC3	0	0	6
29	FLNB	0	0	6
29	PRPF8	40	28	56
29	DYNC1H1	10	5	21
29	DIP2B	0	0	7
29	PRKCA	0	0	7
29	REV3L	2	1	10
29	SON	0	0	6
29	PRKDC	0	0	6
29	PHIP	0	0	7
29	NKTR	0	0	5
29	CACNA1A	0	0	7
29	TPR	15	8	27
29	AFAP1	2	1	11
29	VPS13A	2	1	10
29	ROCK2	0	0	5
29	NR4A1	0	0	6
29	FYCO1	4	2	13
29	ITGA2	0	0	6
29	CEP250	7	3	18
29	MAN1A2	0	0	7
29	FRY	0	0	8
29	PDS5A	4	2	14
29	CBX5	0	0	5
29	UBR5	0	0	5
29	PTPN14	6	3	16
29	DNAJC13	0	0	6
29	ABCA2	0	0	6
29	IQGAP1	22	14	34
29	FZD4	0	0	7
29	PIK3CA	0	0	7
29	SLC38A1	2	1	9
29	DOPEY1	0	0	7
29	VPS13D	2	1	11
29	ZFC3H1	0	0	7
29	BRCA2	0	0	7
29	FAM208B	0	0	7
29	KIAA2018	0	0	6
29	HEATR5B	0	0	7
29	SIPA1L3	0	0	6
29	GTF3C4	0	0	6
29	QSER1	0	0	8
29	NF1	4	2	14
29	GTF3C1	13	7	24
29	C14orf132	8	4	18
29	STARD9	0	0	7
29	HERC2	0	0	7
29	IGF2R	0	0	5
29	FLNC	6	3	15
29	H6PD	2	1	10
29	SCUBE3	0	0	6
29	AFF4	0	0	7
29	DIEXF	0	0	6
29	COL5A1	17	10	30
29	PIEZO1	0	0	6
29	LRP1	0	0	6
29	TNRC6A	4	2	13
29	LMTK2	0	0	8
29	PRRC2B	10	5	21
29	VCAN	0	0	5
29	KIAA1199	0	0	5
29	MYH10	28	19	41
29	KIDINS220	0	0	6
29	CASC5	0	0	7
29	SRRM2	17	10	29
29	SPTAN1	57	43	76
29	FBN1	0	0	5
29	ALPK2	0	0	6
29	DSEL	2	1	10
29	NRIP1	0	0	6
29	LUZP1	0	0	7
29	EGFR	0	0	6
29	ANKRD52	0	0	6
29	DIP2C	4	2	13
29	RNF169	0	0	7
29	ALMS1	0	0	6
29	HELZ2	0	0	7
29	CBL	0	0	7
29	TMOD2	2	1	10
29	NUP98	17	9	32
29	GPR107	6	3	15
29	MED14	0	0	6
29	HIVEP1	0	0	6
29	RAB3B	0	0	6
29	C17orf51	0	0	6
29	KIAA1462	4	2	12
29	THSD4	0	0	6
29	USP24	0	0	7
29	MKI67	0	0	5
29	CREBBP	7	3	17
29	COL7A1	0	0	6
29	TLN1	13	7	25
29	SPTBN1	34	24	49
29	USP9X	0	0	6
29	ATP11A	0	0	7
29	SSH1	4	2	13
29	AMOTL1	2	1	11
29	USP34	0	0	7
29	KIAA1147	0	0	8
29	FASN	0	0	7
29	FBN2	8	4	17
29	SLC5A3	0	0	6
29	NUMA1	0	0	7
29	NOTCH2	0	0	6
29	UBR2	0	0	8
29	CENPF	0	0	6
29	POLQ	0	0	7
55	HIVEP2	0	0	7
55	AMOTL1	5	2	15
55	H6PD	2	1	10
55	CEP250	4	2	15
55	SON	4	2	13
55	KIAA1147	0	0	8
55	FZD4	0	0	7
55	NUP98	10	4	22
55	ROCK2	2	1	8
55	DNAJC13	0	0	6
55	CENPF	0	0	6
55	HIVEP1	2	1	10
55	TPR	4	2	13
55	SSH1	2	1	10
55	DIP2C	16	9	29
55	ALPK2	11	5	22
55	CHD8	13	6	28
55	LUZP1	0	0	7
55	PLXNA1	0	0	6
55	SRRM2	21	13	35
55	DSEL	0	0	6
55	SIPA1L3	6	3	16
55	IGF2R	14	8	25
55	COL7A1	0	0	6
55	THBS1	411	377	448
55	TEAD1	12	6	22
55	KIDINS220	0	0	6
55	USP34	0	0	7
55	SPTAN1	63	48	84
55	POLQ	0	0	7
55	RNF169	0	0	7
55	GPR107	8	4	18
55	NKTR	0	0	5
55	KIAA1199	70	56	90
55	PDS5A	0	0	7
55	GTF3C1	13	7	24
55	DIEXF	0	0	6
55	ANKRD52	4	2	12
55	USP9X	2	1	10
55	TNRC6A	0	0	6
55	KIAA1462	15	8	26
55	PRKDC	11	5	23
55	SPTBN1	38	27	53
55	MALAT1	0	0	5
55	ATP11A	2	1	11
55	NUMA1	49	34	71
55	CREBBP	9	4	20
55	DIP2B	0	0	7
55	RAB3B	6	3	17
55	FOSB	11	5	22
55	NOTCH2	14	7	26
55	ABCA2	0	0	6
55	NR4A1	2	1	10
55	ZC3H13	4	2	13
55	PCNX	2	1	10
55	CBL	0	0	7
55	FBN2	330	296	367
55	ITGA2	0	0	6
55	BRCA2	0	0	7
55	MAN1A2	0	0	7
55	AFF4	0	0	7
55	MYH10	16	9	27
55	PRPF8	29	20	44
55	FLNC	6	3	15
55	PRRC2B	12	7	24
55	HEATR5B	2	1	12
55	KIAA2018	0	0	6
55	SVEP1	6	3	15
55	NF1	0	0	6
55	ZKSCAN2	0	0	6
55	ASCC3	2	1	10
55	CASC5	0	0	7
55	QSER1	0	0	8
55	C14orf132	2	1	9
55	HELZ2	0	0	7
55	USP24	0	0	7
55	DOCK7	2	1	10
55	COL5A1	123	101	150
55	DYNC1H1	35	24	51
55	HERC2	0	0	7
55	CKAP5	7	3	17
55	THSD4	2	1	10
55	EGFR	0	0	6
55	UBR5	2	1	9
55	MKI67	0	0	5
55	ALMS1	0	0	6
55	ARL10	0	0	7
55	STARD9	0	0	7
55	FLNB	26	16	41
55	TMOD2	7	3	17
55	DOPEY1	2	1	12
55	ZFC3H1	2	1	11
55	KPNA4	0	0	6
55	SLC38A1	2	1	9
55	UBR2	0	0	8
55	FASN	0	0	7
55	FYCO1	6	3	16
55	VPS13A	9	4	20
55	TLN1	40	28	57
55	FBN1	37	26	52
55	CBX5	0	0	5
55	TNC	8	4	18
55	VCAN	2	1	9
55	AGPS	5	2	15
55	FAM208B	2	1	11
55	AFAP1	0	0	7
55	MED14	0	0	6
55	PHIP	0	0	7
55	AKAP11	0	0	7
55	REV3L	0	0	6
55	GTF3C4	0	0	6
55	C17orf51	2	1	9
55	SMARCA5	2	1	9
55	CACNA1A	0	0	7
55	IQGAP1	28	19	42
55	PIK3CA	2	1	11
55	SCUBE3	2	1	10
55	VPS13D	0	0	7
55	LYST	0	0	7
55	SLC7A11	2	1	10
55	NRIP1	13	7	24
55	SLC5A3	2	1	10
55	PIEZO1	2	1	9
55	LRP1	36	24	52
55	FRY	0	0	8
55	PTPN14	18	10	31
55	LMTK2	2	1	12
55	FLNA	272	241	307
55	PAPPA	2	1	10
55	PRKCA	0	0	7
1	DOCK7	2	1	10
1	CEP250	4	2	15
1	ALMS1	0	0	6
1	TMOD2	4	2	14
1	HERC2	0	0	7
1	QSER1	2	1	13
1	DIEXF	0	0	6
1	VCAN	2	1	9
1	PHIP	0	0	7
1	PLXNA1	4	2	13
1	LUZP1	0	0	7
1	KIAA1199	17	11	29
1	SVEP1	0	0	5
1	PTPN14	6	3	16
1	FAM208B	0	0	7
1	CREBBP	2	1	10
1	THSD4	11	5	23
1	REV3L	0	0	6
1	TPR	8	4	19
1	FBN2	110	91	134
1	NOTCH2	7	3	17
1	TEAD1	8	4	17
1	STARD9	0	0	7
1	MAN1A2	2	1	11
1	SLC38A1	6	3	16
1	FRY	2	1	13
1	GPR107	21	13	34
1	LRP1	9	4	19
1	SMARCA5	0	0	5
1	IQGAP1	24	16	37
1	DIP2B	12	6	26
1	NR4A1	0	0	6
1	PAPPA	11	5	23
1	RNF169	0	0	7
1	AMOTL1	17	10	32
1	PRPF8	19	11	31
1	SLC7A11	2	1	10
1	SPTBN1	52	39	69
1	SRRM2	45	33	63
1	ZC3H13	0	0	6
1	PCNX	6	3	16
1	GTF3C1	8	4	18
1	ASCC3	7	3	17
1	DIP2C	16	9	29
1	CKAP5	4	2	14
1	SCUBE3	27	17	43
1	USP24	0	0	7
1	NKTR	0	0	5
1	NF1	0	0	6
1	KIAA1147	0	0	8
1	SPTAN1	46	33	64
1	AGPS	5	2	15
1	DOPEY1	2	1	12
1	PRKCA	9	4	21
1	EGFR	0	0	6
1	PIK3CA	0	0	7
1	PIEZO1	0	0	6
1	SON	13	7	25
1	MED14	0	0	6
1	AFF4	5	2	15
1	DNAJC13	6	3	15
1	FASN	0	0	7
1	FBN1	12	6	22
1	SIPA1L3	2	1	9
1	CBL	2	1	11
1	ALPK2	13	7	25
1	FLNC	98	80	122
1	C17orf51	0	0	6
1	ZFC3H1	7	3	18
1	HIVEP2	0	0	7
1	PRRC2B	17	10	29
1	NRIP1	2	1	9
1	USP34	0	0	7
1	ZKSCAN2	2	1	10
1	FZD4	2	1	11
1	CASC5	5	2	15
1	AKAP11	0	0	7
1	KIAA1462	8	4	18
1	RAB3B	0	0	6
1	FLNA	559	513	601
1	HELZ2	0	0	7
1	UBR2	5	2	17
1	ROCK2	10	5	20
1	UBR5	0	0	5
1	LYST	0	0	7
1	ITGA2	4	2	13
1	COL5A1	162	137	193
1	IGF2R	22	14	36
1	COL7A1	6	3	17
1	FOSB	2	1	9
1	THBS1	90	74	109
1	ABCA2	0	0	6
1	NUMA1	2	1	12
1	PDS5A	0	0	7
1	VPS13A	6	3	17
1	GTF3C4	4	2	14
1	MYH10	16	9	27
1	VPS13D	9	4	21
1	ARL10	0	0	7
1	TNC	2	1	9
1	ANKRD52	6	3	15
1	USP9X	2	1	10
1	MKI67	0	0	5
1	LMTK2	0	0	8
1	TNRC6A	2	1	10
1	C14orf132	6	3	15
1	CHD8	0	0	8
1	HEATR5B	0	0	7
1	BRCA2	2	1	12
1	PRKDC	0	0	6
1	CBX5	2	1	9
1	H6PD	0	0	6
1	HIVEP1	2	1	10
1	MALAT1	0	0	5
1	TLN1	31	21	47
1	FYCO1	4	2	13
1	FLNB	21	12	36
1	KPNA4	0	0	6
1	KIDINS220	0	0	6
1	NUP98	2	1	11
1	SLC5A3	0	0	6
1	CENPF	4	2	13
1	KIAA2018	0	0	6
1	DYNC1H1	48	35	66
1	CACNA1A	0	0	7
1	ATP11A	0	0	7
1	POLQ	0	0	7
1	AFAP1	2	1	11
1	DSEL	0	0	6
1	SSH1	0	0	6
53	PLXNA1	0	0	6
53	FLNA	139	117	166
53	ROCK2	2	1	8
53	KIAA1147	0	0	8
53	SLC7A11	0	0	6
53	SRRM2	23	15	37
53	SPTAN1	33	22	48
53	CEP250	9	4	21
53	COL5A1	41	29	59
53	C17orf51	0	0	6
53	RNF169	0	0	7
53	AGPS	0	0	7
53	TNRC6A	2	1	10
53	FAM208B	9	4	21
53	MED14	2	1	10
53	AMOTL1	5	2	15
53	HIVEP1	4	2	13
53	DOPEY1	5	2	16
53	DSEL	2	1	10
53	TPR	11	5	22
53	MAN1A2	2	1	11
53	ZC3H13	6	3	16
53	IQGAP1	16	9	27
53	AFAP1	2	1	11
53	REV3L	0	0	6
53	PIEZO1	0	0	6
53	EGFR	2	1	10
53	SMARCA5	6	3	15
53	PRRC2B	10	5	21
53	CHD8	5	2	16
53	LRP1	11	5	22
53	COL7A1	0	0	6
53	PRKCA	14	7	28
53	ALMS1	0	0	6
53	ARL10	0	0	7
53	USP24	0	0	7
53	LUZP1	0	0	7
53	DIEXF	0	0	6
53	CREBBP	7	3	17
53	NKTR	0	0	5
53	KPNA4	0	0	6
53	LYST	0	0	7
53	PCNX	2	1	10
53	ABCA2	2	1	10
53	STARD9	0	0	7
53	TMOD2	0	0	6
53	ZFC3H1	2	1	11
53	FYCO1	4	2	13
53	DIP2C	2	1	10
53	VCAN	6	3	15
53	FOSB	0	0	6
53	POLQ	0	0	7
53	ASCC3	11	5	23
53	UBR2	0	0	8
53	CASC5	0	0	7
53	SIPA1L3	13	7	25
53	SLC5A3	0	0	6
53	FBN2	74	59	94
53	PAPPA	13	7	26
53	ITGA2	0	0	6
53	AFF4	5	2	15
53	HELZ2	0	0	7
53	KIDINS220	0	0	6
53	FASN	0	0	7
53	CBL	0	0	7
53	GTF3C4	0	0	6
53	PTPN14	4	2	13
53	SON	11	5	22
53	PIK3CA	0	0	7
53	NRIP1	0	0	6
53	FLNB	9	4	20
53	THSD4	6	3	16
53	CBX5	2	1	9
53	RAB3B	11	5	23
53	TEAD1	8	4	17
53	DNAJC13	0	0	6
53	UBR5	6	3	15
53	TNC	28	18	42
53	ATP11A	0	0	7
53	HEATR5B	0	0	7
53	FRY	0	0	8
53	FBN1	16	9	28
53	QSER1	0	0	8
53	VPS13A	2	1	10
53	AKAP11	0	0	7
53	CACNA1A	2	1	11
53	THBS1	122	104	144
53	C14orf132	4	2	12
53	VPS13D	0	0	7
53	SCUBE3	2	1	10
53	SPTBN1	10	5	19
53	KIAA1462	10	5	21
53	CKAP5	2	1	10
53	PHIP	0	0	7
53	SVEP1	0	0	5
53	DYNC1H1	17	10	30
53	ZKSCAN2	2	1	10
53	BRCA2	0	0	7
53	MALAT1	0	0	5
53	FLNC	20	13	33
53	DIP2B	0	0	7
53	H6PD	2	1	10
53	ALPK2	2	1	10
53	MYH10	2	1	8
53	PRPF8	31	21	46
53	ANKRD52	10	5	21
53	MKI67	2	1	9
53	SLC38A1	20	12	33
53	HERC2	4	2	14
53	CENPF	0	0	6
53	NOTCH2	9	4	20
53	USP34	0	0	7
53	NUP98	2	1	11
53	PRKDC	0	0	6
53	KIAA2018	2	1	10
53	HIVEP2	0	0	7
53	GTF3C1	10	5	21
53	TLN1	26	17	41
53	USP9X	0	0	6
53	NUMA1	5	2	16
53	NR4A1	0	0	6
53	FZD4	0	0	7
53	SSH1	4	2	13
53	LMTK2	0	0	8
53	NF1	0	0	6
53	KIAA1199	49	37	65
53	PDS5A	17	9	31
53	DOCK7	2	1	10
53	GPR107	6	3	15
53	IGF2R	4	2	12
4	LMTK2	0	0	8
4	ITGA2	0	0	6
4	AGPS	0	0	7
4	MYH10	6	3	14
4	DYNC1H1	8	4	19
4	DOPEY1	0	0	7
4	AMOTL1	15	8	29
4	PCNX	6	3	16
4	FZD4	2	1	11
4	ZC3H13	4	2	13
4	CENPF	0	0	6
4	PTPN14	4	2	13
4	MED14	0	0	6
4	SLC7A11	4	2	13
4	ATP11A	0	0	7
4	PAPPA	13	7	26
4	DIP2B	2	1	11
4	EGFR	0	0	6
4	USP24	2	1	12
4	FAM208B	4	2	14
4	CHD8	0	0	8
4	TPR	0	0	6
4	SSH1	4	2	13
4	ABCA2	2	1	10
4	TEAD1	10	5	19
4	FRY	0	0	8
4	PRKCA	4	2	15
4	PRKDC	2	1	10
4	CREBBP	2	1	10
4	CEP250	0	0	7
4	LRP1	0	0	6
4	ZFC3H1	0	0	7
4	ZKSCAN2	0	0	6
4	C14orf132	2	1	9
4	DSEL	2	1	10
4	PIK3CA	0	0	7
4	POLQ	0	0	7
4	C17orf51	0	0	6
4	FOSB	2	1	9
4	VPS13D	2	1	11
4	HEATR5B	0	0	7
4	GPR107	21	13	34
4	PHIP	2	1	12
4	KPNA4	2	1	10
4	NKTR	2	1	9
4	PIEZO1	0	0	6
4	NOTCH2	4	2	14
4	NUP98	0	0	7
4	FBN1	14	8	25
4	MKI67	2	1	9
4	CBL	2	1	11
4	CKAP5	11	5	23
4	SRRM2	6	3	15
4	COL7A1	0	0	6
4	QSER1	0	0	8
4	REV3L	0	0	6
4	SVEP1	6	3	15
4	VCAN	4	2	12
4	PLXNA1	0	0	6
4	CASC5	0	0	7
4	H6PD	7	3	17
4	NRIP1	0	0	6
4	HIVEP2	2	1	12
4	FLNA	215	187	247
4	CACNA1A	0	0	7
4	PRPF8	35	25	51
4	SCUBE3	4	2	13
4	ANKRD52	0	0	6
4	NR4A1	2	1	10
4	PDS5A	2	1	11
4	IQGAP1	16	9	27
4	RNF169	5	2	16
4	KIAA1462	21	13	34
4	KIAA1199	63	49	81
4	KIDINS220	4	2	14
4	MAN1A2	0	0	7
4	IGF2R	14	8	25
4	NF1	2	1	11
4	SPTAN1	17	10	30
4	THBS1	301	272	334
4	ARL10	0	0	7
4	UBR5	0	0	5
4	GTF3C4	0	0	6
4	UBR2	8	3	21
4	RAB3B	9	4	20
4	VPS13A	0	0	6
4	KIAA1147	0	0	8
4	DIP2C	9	4	20
4	AFAP1	0	0	7
4	TLN1	33	22	49
4	FASN	0	0	7
4	SLC5A3	0	0	6
4	SPTBN1	24	16	37
4	DNAJC13	0	0	6
4	MALAT1	0	0	5
4	BRCA2	0	0	7
4	CBX5	0	0	5
4	FLNB	0	0	6
4	SON	26	17	41
4	HERC2	0	0	7
4	TNRC6A	9	4	20
4	ROCK2	0	0	5
4	ALPK2	4	2	13
4	THSD4	25	16	40
4	LYST	0	0	7
4	LUZP1	0	0	7
4	TMOD2	2	1	10
4	NUMA1	10	4	23
4	SIPA1L3	13	7	25
4	DIEXF	0	0	6
4	COL5A1	66	50	86
4	USP34	0	0	7
4	SLC38A1	0	0	6
4	FBN2	165	141	193
4	ALMS1	0	0	6
4	AKAP11	0	0	7
4	HELZ2	0	0	7
4	ASCC3	16	9	29
4	GTF3C1	10	5	21
4	USP9X	0	0	6
4	AFF4	0	0	7
4	DOCK7	4	2	13
4	STARD9	0	0	7
4	TNC	12	7	24
4	HIVEP1	0	0	6
4	FLNC	10	5	20
4	SMARCA5	2	1	9
4	KIAA2018	0	0	6
4	FYCO1	11	5	22
4	PRRC2B	6	3	15
48	SSH1	4	2	13
48	SRRM2	41	29	58
48	ARL10	0	0	7
48	ALMS1	2	1	10
48	C14orf132	17	10	30
48	ANKRD52	4	2	12
48	TNRC6A	0	0	6
48	GTF3C4	0	0	6
48	C17orf51	0	0	6
48	DSEL	0	0	6
48	USP34	0	0	7
48	VCAN	15	8	27
48	SPTAN1	50	37	69
48	PIK3CA	2	1	11
48	SIPA1L3	0	0	6
48	KIAA1462	4	2	12
48	AFAP1	4	2	15
48	TEAD1	6	3	14
48	FBN2	14	8	24
