feat	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
KIAA1462	19.714285714285715	18.306122448979593	19.714285714285715	22.53061224489796	12.673469387755102	38.02040816326531	15.489795918367347	2.816326530612245	4.224489795918368	16.89795918367347	25.346938775510203	5.63265306122449	19.714285714285715	19.714285714285715	4.224489795918368	12.673469387755102	18.306122448979593	8.448979591836736	9.857142857142858	11.26530612244898	2.816326530612245	1.4081632653061225	4.224489795918368	15.489795918367347	0.0	15.489795918367347	30.979591836734695	9.857142857142858	23.93877551020408	19.714285714285715	5.63265306122449	11.26530612244898	15.489795918367347	33.79591836734694	19.714285714285715	16.89795918367347	19.714285714285715	11.26530612244898	9.857142857142858	15.489795918367347	5.63265306122449	4.224489795918368	9.857142857142858	15.489795918367347	9.857142857142858	9.857142857142858	8.448979591836736	15.489795918367347	8.448979591836736	45.06122448979592	22.53061224489796	1.4081632653061225	25.346938775510203	39.42857142857143	18.306122448979593	8.448979591836736	11.26530612244898	12.673469387755102	22.53061224489796	26.755102040816325	15.489795918367347	9.857142857142858	4.224489795918368	12.673469387755102	16.89795918367347	1.4081632653061225	15.489795918367347	5.63265306122449	22.53061224489796	8.448979591836736	15.489795918367347	1.4081632653061225	33.79591836734694	0.0	12.673469387755102	8.448979591836736	29.571428571428573	29.571428571428573	16.89795918367347	11.26530612244898	46.46938775510204	9.857142857142858	12.673469387755102	11.26530612244898	1.4081632653061225	9.857142857142858	18.306122448979593	5.63265306122449	4.224489795918368	15.489795918367347	8.448979591836736	11.26530612244898	12.673469387755102	26.755102040816325	4.224489795918368	18.306122448979593	32.38775510204081	25.346938775510203	8.448979591836736	0.0	8.448979591836736
KIAA2018	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIDINS220	1.4081632653061225	5.63265306122449	0.0	0.0	0.0	4.224489795918368	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	9.857142857142858	0.0	0.0	5.63265306122449	5.63265306122449	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63265306122449	1.4081632653061225	2.816326530612245	1.4081632653061225	0.0	4.224489795918368	4.224489795918368	0.0	1.4081632653061225	0.0	5.63265306122449	0.0	11.26530612244898	4.224489795918368	0.0	5.63265306122449	2.816326530612245	1.4081632653061225	1.4081632653061225	0.0	4.224489795918368	4.224489795918368	0.0	0.0	4.224489795918368	1.4081632653061225	0.0	2.816326530612245	1.4081632653061225	0.0	8.448979591836736	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	1.4081632653061225	4.224489795918368	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	5.63265306122449	0.0	1.4081632653061225	2.816326530612245	2.816326530612245	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	12.673469387755102	2.816326530612245	1.4081632653061225	4.224489795918368	9.857142857142858	1.4081632653061225	4.224489795918368	1.4081632653061225	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	2.816326530612245	0.0
KPNA4	2.816326530612245	1.4081632653061225	0.0	1.4081632653061225	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	2.816326530612245	2.816326530612245	2.816326530612245	0.0	4.224489795918368	0.0	2.816326530612245	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	1.4081632653061225	4.224489795918368	0.0	0.0	2.816326530612245
LMTK2	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	2.816326530612245	2.816326530612245	2.816326530612245	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	4.224489795918368	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	4.224489795918368	2.816326530612245	0.0	0.0	0.0	4.224489795918368	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	4.224489795918368	0.0	0.0	0.0	2.816326530612245	1.4081632653061225	1.4081632653061225	1.4081632653061225	4.224489795918368	0.0	1.4081632653061225	0.0	0.0	0.0
LRP1	16.89795918367347	32.38775510204081	35.204081632653065	21.122448979591837	28.163265306122447	32.38775510204081	8.448979591836736	42.244897959183675	15.489795918367347	21.122448979591837	9.857142857142858	8.448979591836736	32.38775510204081	39.42857142857143	0.0	1.4081632653061225	7.040816326530612	14.081632653061224	43.6530612244898	1.4081632653061225	9.857142857142858	21.122448979591837	36.61224489795919	11.26530612244898	0.0	22.53061224489796	28.163265306122447	25.346938775510203	14.081632653061224	39.42857142857143	32.38775510204081	42.244897959183675	25.346938775510203	1.4081632653061225	28.163265306122447	45.06122448979592	29.571428571428573	4.224489795918368	23.93877551020408	15.489795918367347	56.326530612244895	45.06122448979592	22.53061224489796	1.4081632653061225	18.306122448979593	23.93877551020408	39.42857142857143	11.26530612244898	1.4081632653061225	22.53061224489796	18.306122448979593	2.816326530612245	11.26530612244898	56.326530612244895	7.040816326530612	29.571428571428573	38.02040816326531	2.816326530612245	8.448979591836736	29.571428571428573	60.55102040816327	0.0	21.122448979591837	18.306122448979593	36.61224489795919	7.040816326530612	21.122448979591837	38.02040816326531	22.53061224489796	30.979591836734695	14.081632653061224	29.571428571428573	66.18367346938776	22.53061224489796	43.6530612244898	1.4081632653061225	39.42857142857143	29.571428571428573	59.142857142857146	8.448979591836736	1.4081632653061225	7.040816326530612	38.02040816326531	22.53061224489796	0.0	2.816326530612245	35.204081632653065	32.38775510204081	4.224489795918368	21.122448979591837	29.571428571428573	28.163265306122447	52.10204081632653	29.571428571428573	32.38775510204081	43.6530612244898	15.489795918367347	60.55102040816327	1.4081632653061225	22.53061224489796	4.224489795918368
LUZP1	1.4081632653061225	4.224489795918368	1.4081632653061225	2.816326530612245	1.4081632653061225	8.448979591836736	0.0	4.224489795918368	0.0	4.224489795918368	1.4081632653061225	5.63265306122449	9.857142857142858	9.857142857142858	0.0	0.0	5.63265306122449	0.0	1.4081632653061225	0.0	0.0	5.63265306122449	11.26530612244898	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	4.224489795918368	2.816326530612245	2.816326530612245	5.63265306122449	1.4081632653061225	2.816326530612245	12.673469387755102	0.0	0.0	2.816326530612245	5.63265306122449	2.816326530612245	4.224489795918368	5.63265306122449	0.0	1.4081632653061225	2.816326530612245	5.63265306122449	0.0	4.224489795918368	1.4081632653061225	5.63265306122449	5.63265306122449	4.224489795918368	2.816326530612245	1.4081632653061225	4.224489795918368	9.857142857142858	0.0	5.63265306122449	16.89795918367347	9.857142857142858	0.0	15.489795918367347	4.224489795918368	0.0	2.816326530612245	4.224489795918368	1.4081632653061225	9.857142857142858	1.4081632653061225	1.4081632653061225	8.448979591836736	11.26530612244898	0.0	4.224489795918368	1.4081632653061225	9.857142857142858	9.857142857142858	15.489795918367347	0.0	2.816326530612245	1.4081632653061225	8.448979591836736	2.816326530612245	0.0	0.0	8.448979591836736	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	2.816326530612245	8.448979591836736	5.63265306122449	2.816326530612245	1.4081632653061225	15.489795918367347	1.4081632653061225	11.26530612244898	1.4081632653061225
LYST	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0
MALAT1	21.122448979591837	8.448979591836736	135.18367346938777	1.4081632653061225	23.93877551020408	70.40816326530613	14.081632653061224	28.163265306122447	1.4081632653061225	50.69387755102041	11.26530612244898	22.53061224489796	38.02040816326531	8.448979591836736	0.0	0.0	50.69387755102041	2.816326530612245	21.122448979591837	0.0	0.0	18.306122448979593	98.57142857142857	2.816326530612245	4.224489795918368	46.46938775510204	14.081632653061224	38.02040816326531	9.857142857142858	36.61224489795919	21.122448979591837	60.55102040816327	9.857142857142858	1.4081632653061225	8.448979591836736	67.59183673469389	2.816326530612245	4.224489795918368	21.122448979591837	108.42857142857143	66.18367346938776	50.69387755102041	9.857142857142858	7.040816326530612	9.857142857142858	32.38775510204081	22.53061224489796	38.02040816326531	2.816326530612245	22.53061224489796	8.448979591836736	1.4081632653061225	25.346938775510203	98.57142857142857	4.224489795918368	87.3061224489796	38.02040816326531	0.0	1.4081632653061225	46.46938775510204	81.6734693877551	2.816326530612245	9.857142857142858	23.93877551020408	53.51020408163265	2.816326530612245	14.081632653061224	59.142857142857146	25.346938775510203	16.89795918367347	28.163265306122447	94.34693877551021	53.51020408163265	35.204081632653065	7.040816326530612	11.26530612244898	147.85714285714286	32.38775510204081	59.142857142857146	11.26530612244898	8.448979591836736	8.448979591836736	43.6530612244898	16.89795918367347	8.448979591836736	4.224489795918368	84.48979591836735	0.0	0.0	78.85714285714286	94.34693877551021	74.63265306122449	88.71428571428571	57.734693877551024	84.48979591836735	108.42857142857143	15.489795918367347	108.42857142857143	1.4081632653061225	22.53061224489796	9.857142857142858
MAN1A2	2.816326530612245	1.4081632653061225	4.224489795918368	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	4.224489795918368	5.63265306122449	4.224489795918368	0.0	0.0	2.816326530612245	1.4081632653061225	2.816326530612245	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	5.63265306122449	1.4081632653061225	2.816326530612245	1.4081632653061225	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	2.816326530612245	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	4.224489795918368	2.816326530612245	0.0	0.0	1.4081632653061225	0.0	0.0	4.224489795918368	0.0	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	1.4081632653061225	2.816326530612245	1.4081632653061225	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	0.0	0.0
MED14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	1.4081632653061225
MKI67	0.0	0.0	4.224489795918368	0.0	0.0	0.0	4.224489795918368	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	2.816326530612245	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	1.4081632653061225	2.816326530612245	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	2.816326530612245	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	2.816326530612245	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0
MYH10	19.714285714285715	50.69387755102041	26.755102040816325	29.571428571428573	22.53061224489796	39.42857142857143	25.346938775510203	23.93877551020408	45.06122448979592	32.38775510204081	54.91836734693877	73.22448979591837	36.61224489795919	43.6530612244898	4.224489795918368	9.857142857142858	23.93877551020408	9.857142857142858	11.26530612244898	1.4081632653061225	4.224489795918368	36.61224489795919	29.571428571428573	32.38775510204081	4.224489795918368	16.89795918367347	23.93877551020408	19.714285714285715	23.93877551020408	46.46938775510204	15.489795918367347	59.142857142857146	46.46938775510204	9.857142857142858	19.714285714285715	57.734693877551024	8.448979591836736	36.61224489795919	33.79591836734694	18.306122448979593	36.61224489795919	30.979591836734695	18.306122448979593	19.714285714285715	16.89795918367347	18.306122448979593	15.489795918367347	33.79591836734694	33.79591836734694	18.306122448979593	11.26530612244898	36.61224489795919	36.61224489795919	46.46938775510204	32.38775510204081	40.83673469387755	50.69387755102041	9.857142857142858	26.755102040816325	73.22448979591837	80.26530612244898	2.816326530612245	26.755102040816325	5.63265306122449	18.306122448979593	11.26530612244898	11.26530612244898	25.346938775510203	36.61224489795919	40.83673469387755	53.51020408163265	59.142857142857146	54.91836734693877	12.673469387755102	15.489795918367347	33.79591836734694	33.79591836734694	66.18367346938776	53.51020408163265	18.306122448979593	29.571428571428573	52.10204081632653	25.346938775510203	29.571428571428573	12.673469387755102	18.306122448979593	38.02040816326531	36.61224489795919	11.26530612244898	36.61224489795919	11.26530612244898	61.95918367346939	50.69387755102041	59.142857142857146	22.53061224489796	57.734693877551024	53.51020408163265	38.02040816326531	26.755102040816325	64.77551020408163	43.6530612244898
NF1	2.816326530612245	2.816326530612245	2.816326530612245	1.4081632653061225	12.673469387755102	4.224489795918368	0.0	2.816326530612245	5.63265306122449	2.816326530612245	4.224489795918368	8.448979591836736	4.224489795918368	4.224489795918368	2.816326530612245	2.816326530612245	4.224489795918368	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	2.816326530612245	1.4081632653061225	0.0	5.63265306122449	8.448979591836736	2.816326530612245	4.224489795918368	0.0	9.857142857142858	4.224489795918368	0.0	8.448979591836736	4.224489795918368	5.63265306122449	1.4081632653061225	1.4081632653061225	19.714285714285715	4.224489795918368	5.63265306122449	4.224489795918368	2.816326530612245	1.4081632653061225	5.63265306122449	4.224489795918368	4.224489795918368	0.0	4.224489795918368	9.857142857142858	1.4081632653061225	4.224489795918368	12.673469387755102	4.224489795918368	4.224489795918368	9.857142857142858	5.63265306122449	4.224489795918368	1.4081632653061225	11.26530612244898	11.26530612244898	0.0	0.0	16.89795918367347	4.224489795918368	4.224489795918368	2.816326530612245	5.63265306122449	9.857142857142858	9.857142857142858	4.224489795918368	5.63265306122449	16.89795918367347	0.0	2.816326530612245	2.816326530612245	9.857142857142858	5.63265306122449	8.448979591836736	4.224489795918368	9.857142857142858	4.224489795918368	8.448979591836736	8.448979591836736	1.4081632653061225	4.224489795918368	5.63265306122449	2.816326530612245	2.816326530612245	4.224489795918368	1.4081632653061225	11.26530612244898	11.26530612244898	8.448979591836736	8.448979591836736	9.857142857142858	1.4081632653061225	2.816326530612245	5.63265306122449	0.0	5.63265306122449
NKTR	0.0	1.4081632653061225	9.857142857142858	0.0	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	5.63265306122449	2.816326530612245	1.4081632653061225	0.0	0.0	9.857142857142858	0.0	4.224489795918368	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	4.224489795918368	0.0	0.0	2.816326530612245	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	2.816326530612245	4.224489795918368	0.0	4.224489795918368	8.448979591836736	0.0	2.816326530612245	2.816326530612245	0.0	0.0	0.0	8.448979591836736	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	5.63265306122449	0.0	0.0	1.4081632653061225	11.26530612244898	8.448979591836736	0.0	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	16.89795918367347	1.4081632653061225	0.0	0.0	2.816326530612245	4.224489795918368	2.816326530612245	5.63265306122449	0.0	1.4081632653061225	0.0
NOTCH2	0.0	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	2.816326530612245	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	2.816326530612245	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	4.224489795918368	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	8.448979591836736	1.4081632653061225	0.0	4.224489795918368	0.0	4.224489795918368	0.0	0.0	1.4081632653061225	0.0
NR4A1	9.857142857142858	5.63265306122449	9.857142857142858	0.0	5.63265306122449	5.63265306122449	2.816326530612245	1.4081632653061225	2.816326530612245	1.4081632653061225	1.4081632653061225	0.0	2.816326530612245	2.816326530612245	0.0	0.0	5.63265306122449	1.4081632653061225	18.306122448979593	1.4081632653061225	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	16.89795918367347	1.4081632653061225	5.63265306122449	1.4081632653061225	4.224489795918368	0.0	2.816326530612245	8.448979591836736	1.4081632653061225	2.816326530612245	9.857142857142858	8.448979591836736	8.448979591836736	0.0	1.4081632653061225	0.0	12.673469387755102	0.0	0.0	1.4081632653061225	1.4081632653061225	18.306122448979593	1.4081632653061225	0.0	8.448979591836736	9.857142857142858	0.0	0.0	8.448979591836736	2.816326530612245	12.673469387755102	1.4081632653061225	0.0	0.0	11.26530612244898	22.53061224489796	1.4081632653061225	4.224489795918368	0.0	15.489795918367347	4.224489795918368	0.0	18.306122448979593	9.857142857142858	0.0	12.673469387755102	18.306122448979593	8.448979591836736	9.857142857142858	8.448979591836736	2.816326530612245	16.89795918367347	4.224489795918368	5.63265306122449	0.0	5.63265306122449	4.224489795918368	18.306122448979593	15.489795918367347	4.224489795918368	2.816326530612245	2.816326530612245	16.89795918367347	0.0	9.857142857142858	18.306122448979593	1.4081632653061225	15.489795918367347	9.857142857142858	11.26530612244898	16.89795918367347	2.816326530612245	18.306122448979593	0.0	0.0	1.4081632653061225
NRIP1	0.0	0.0	4.224489795918368	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	8.448979591836736	0.0	0.0	0.0	2.816326530612245	0.0	2.816326530612245	0.0	0.0	4.224489795918368	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.448979591836736	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	12.673469387755102	0.0	0.0	0.0	1.4081632653061225	0.0	8.448979591836736	0.0	0.0	1.4081632653061225	9.857142857142858	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	2.816326530612245	8.448979591836736	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	2.816326530612245	0.0
NUMA1	8.448979591836736	8.448979591836736	23.93877551020408	30.979591836734695	8.448979591836736	30.979591836734695	0.0	9.857142857142858	4.224489795918368	32.38775510204081	0.0	5.63265306122449	19.714285714285715	18.306122448979593	0.0	0.0	11.26530612244898	0.0	2.816326530612245	0.0	2.816326530612245	11.26530612244898	36.61224489795919	2.816326530612245	0.0	23.93877551020408	5.63265306122449	12.673469387755102	2.816326530612245	29.571428571428573	26.755102040816325	22.53061224489796	11.26530612244898	1.4081632653061225	11.26530612244898	49.285714285714285	8.448979591836736	0.0	18.306122448979593	2.816326530612245	38.02040816326531	15.489795918367347	11.26530612244898	0.0	23.93877551020408	11.26530612244898	5.63265306122449	2.816326530612245	0.0	32.38775510204081	2.816326530612245	0.0	32.38775510204081	43.6530612244898	0.0	26.755102040816325	47.87755102040816	2.816326530612245	0.0	36.61224489795919	15.489795918367347	1.4081632653061225	19.714285714285715	11.26530612244898	8.448979591836736	4.224489795918368	2.816326530612245	45.06122448979592	4.224489795918368	5.63265306122449	16.89795918367347	26.755102040816325	39.42857142857143	9.857142857142858	19.714285714285715	0.0	47.87755102040816	0.0	39.42857142857143	2.816326530612245	0.0	0.0	18.306122448979593	5.63265306122449	0.0	0.0	23.93877551020408	45.06122448979592	0.0	18.306122448979593	32.38775510204081	29.571428571428573	9.857142857142858	25.346938775510203	9.857142857142858	45.06122448979592	1.4081632653061225	69.0	0.0	5.63265306122449	0.0
NUP98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.224489795918368	0.0	4.224489795918368	0.0	0.0	0.0	0.0
PAPPA	42.244897959183675	190.10204081632654	84.48979591836735	80.26530612244898	218.26530612244898	112.65306122448979	9.857142857142858	201.3673469387755	150.6734693877551	53.51020408163265	46.46938775510204	36.61224489795919	91.53061224489797	185.87755102040816	15.489795918367347	4.224489795918368	159.12244897959184	59.142857142857146	226.71428571428572	7.040816326530612	71.81632653061224	211.22448979591837	114.06122448979592	39.42857142857143	7.040816326530612	197.14285714285714	56.326530612244895	73.22448979591837	35.204081632653065	14.081632653061224	122.51020408163265	50.69387755102041	149.26530612244898	8.448979591836736	64.77551020408163	163.3469387755102	38.02040816326531	73.22448979591837	87.3061224489796	49.285714285714285	49.285714285714285	157.71428571428572	84.48979591836735	52.10204081632653	71.81632653061224	64.77551020408163	101.38775510204081	52.10204081632653	15.489795918367347	45.06122448979592	66.18367346938776	36.61224489795919	71.81632653061224	136.59183673469389	46.46938775510204	91.53061224489797	71.81632653061224	2.816326530612245	25.346938775510203	166.16326530612244	121.10204081632654	2.816326530612245	18.306122448979593	15.489795918367347	87.3061224489796	29.571428571428573	56.326530612244895	84.48979591836735	46.46938775510204	88.71428571428571	32.38775510204081	39.42857142857143	330.9183673469388	56.326530612244895	66.18367346938776	2.816326530612245	42.244897959183675	29.571428571428573	78.85714285714286	46.46938775510204	14.081632653061224	30.979591836734695	77.44897959183673	52.10204081632653	73.22448979591837	11.26530612244898	112.65306122448979	116.87755102040816	28.163265306122447	70.40816326530613	161.9387755102041	166.16326530612244	43.6530612244898	4.224489795918368	15.489795918367347	150.6734693877551	29.571428571428573	99.9795918367347	4.224489795918368	28.163265306122447	21.122448979591837
